dataset,strategy,breakdown,group,top_k,total_examples,total_characters,top_k_correct_words,top_k_accuracy,saved_keystrokes,saved_keystroke_ratio
wikitext2,s2,by_edit_type,insertion+insertion,3,73,429,66,0.9041095890410958,132,0.3076923076923077
wikitext2,s2,by_edit_type,insertion+insertion,4,73,429,66,0.9041095890410958,144,0.3356643356643357
wikitext2,s2,by_edit_type,insertion+substitution,1,53,326,42,0.7924528301886793,54,0.1656441717791411
wikitext2,s2,by_edit_type,insertion+substitution,2,53,326,48,0.9056603773584906,69,0.2116564417177914
wikitext2,s2,by_edit_type,insertion+substitution,3,53,326,49,0.9245283018867925,83,0.254601226993865
wikitext2,s2,by_edit_type,insertion+substitution,4,53,326,49,0.9245283018867925,91,0.2791411042944785
wikitext2,s2,by_edit_type,insertion+transposition,1,36,239,26,0.7222222222222222,35,0.14644351464435146
wikitext2,s2,by_edit_type,insertion+transposition,2,36,239,30,0.8333333333333334,60,0.2510460251046025
wikitext2,s2,by_edit_type,insertion+transposition,3,36,239,31,0.8611111111111112,63,0.26359832635983266
wikitext2,s2,by_edit_type,insertion+transposition,4,36,239,31,0.8611111111111112,69,0.28870292887029286
wikitext2,s2,by_edit_type,substitution+deletion,1,49,318,16,0.32653061224489793,53,0.16666666666666666
wikitext2,s2,by_edit_type,substitution+deletion,2,49,318,22,0.4489795918367347,68,0.2138364779874214
wikitext2,s2,by_edit_type,substitution+deletion,3,49,318,25,0.5102040816326531,84,0.2641509433962264
wikitext2,s2,by_edit_type,substitution+deletion,4,49,318,26,0.5306122448979592,92,0.2893081761006289
wikitext2,s2,by_edit_type,substitution+insertion,1,71,435,56,0.7887323943661971,78,0.1793103448275862
wikitext2,s2,by_edit_type,substitution+insertion,2,71,435,60,0.8450704225352113,100,0.22988505747126436
wikitext2,s2,by_edit_type,substitution+insertion,3,71,435,65,0.9154929577464789,126,0.2896551724137931
wikitext2,s2,by_edit_type,substitution+insertion,4,71,435,65,0.9154929577464789,130,0.2988505747126437
wikitext2,s2,by_edit_type,substitution+substitution,1,61,371,37,0.6065573770491803,63,0.16981132075471697
wikitext2,s2,by_edit_type,substitution+substitution,2,61,371,41,0.6721311475409836,99,0.2668463611859838
wikitext2,s2,by_edit_type,substitution+substitution,3,61,371,42,0.6885245901639344,120,0.32345013477088946
wikitext2,s2,by_edit_type,substitution+substitution,4,61,371,43,0.7049180327868853,130,0.3504043126684636
wikitext2,s2,by_edit_type,substitution+transposition,1,81,503,42,0.5185185185185185,122,0.24254473161033796
wikitext2,s2,by_edit_type,substitution+transposition,2,81,503,51,0.6296296296296297,157,0.3121272365805169
wikitext2,s2,by_edit_type,substitution+transposition,3,81,503,55,0.6790123456790124,171,0.3399602385685885
wikitext2,s2,by_edit_type,substitution+transposition,4,81,503,56,0.691358024691358,176,0.3499005964214712
wikitext2,s2,by_edit_type,transposition+deletion,1,36,224,11,0.3055555555555556,37,0.16517857142857142
wikitext2,s2,by_edit_type,transposition+deletion,2,36,224,12,0.3333333333333333,47,0.20982142857142858
wikitext2,s2,by_edit_type,transposition+deletion,3,36,224,13,0.3611111111111111,54,0.24107142857142858
wikitext2,s2,by_edit_type,transposition+deletion,4,36,224,15,0.4166666666666667,63,0.28125
wikitext2,s2,by_edit_type,transposition+insertion,1,61,335,41,0.6721311475409836,62,0.18507462686567164
wikitext2,s2,by_edit_type,transposition+insertion,2,61,335,46,0.7540983606557377,79,0.23582089552238805
wikitext2,s2,by_edit_type,transposition+insertion,3,61,335,49,0.8032786885245902,86,0.25671641791044775
wikitext2,s2,by_edit_type,transposition+insertion,4,61,335,52,0.8524590163934426,96,0.2865671641791045
wikitext2,s2,by_edit_type,transposition+substitution,1,65,376,32,0.49230769230769234,63,0.1675531914893617
wikitext2,s2,by_edit_type,transposition+substitution,2,65,376,38,0.5846153846153846,86,0.22872340425531915
wikitext2,s2,by_edit_type,transposition+substitution,3,65,376,44,0.676923076923077,103,0.27393617021276595
wikitext2,s2,by_edit_type,transposition+substitution,4,65,376,46,0.7076923076923077,112,0.2978723404255319
wikitext2,s2,by_edit_type,transposition+transposition,1,44,312,27,0.6136363636363636,75,0.2403846153846154
wikitext2,s2,by_edit_type,transposition+transposition,2,44,312,33,0.75,97,0.3108974358974359
wikitext2,s2,by_edit_type,transposition+transposition,3,44,312,36,0.8181818181818182,105,0.33653846153846156
wikitext2,s2,by_edit_type,transposition+transposition,4,44,312,36,0.8181818181818182,112,0.358974358974359
wikitext2,s2,by_edit_operation,deletion,1,357,2422,142,0.39775910364145656,419,0.17299752270850538
wikitext2,s2,by_edit_operation,deletion,2,357,2422,177,0.4957983193277311,565,0.2332782824112304
wikitext2,s2,by_edit_operation,deletion,3,357,2422,197,0.5518207282913166,656,0.2708505367464905
wikitext2,s2,by_edit_operation,deletion,4,357,2422,206,0.5770308123249299,726,0.29975227085053674
wikitext2,s2,by_edit_operation,insertion,1,402,2495,294,0.7313432835820896,450,0.18036072144288579
wikitext2,s2,by_edit_operation,insertion,2,402,2495,328,0.8159203980099502,621,0.24889779559118236
wikitext2,s2,by_edit_operation,insertion,3,402,2495,343,0.8532338308457711,704,0.2821643286573146
wikitext2,s2,by_edit_operation,insertion,4,402,2495,349,0.8681592039800995,760,0.3046092184368738
wikitext2,s2,by_edit_operation,substitution,1,436,2685,239,0.5481651376146789,477,0.1776536312849162
wikitext2,s2,by_edit_operation,substitution,2,436,2685,282,0.6467889908256881,654,0.2435754189944134
wikitext2,s2,by_edit_operation,substitution,3,436,2685,306,0.7018348623853211,781,0.29087523277467414
wikitext2,s2,by_edit_operation,substitution,4,436,2685,314,0.7201834862385321,843,0.3139664804469274
wikitext2,s2,by_edit_operation,transposition,1,369,2333,198,0.5365853658536586,466,0.1997428204029147
wikitext2,s2,by_edit_operation,transposition,2,369,2333,234,0.6341463414634146,623,0.267038148306901
wikitext2,s2,by_edit_operation,transposition,3,369,2333,255,0.6910569105691057,695,0.2978996999571367
wikitext2,s2,by_edit_operation,transposition,4,369,2333,263,0.7127371273712737,756,0.32404629232747534
wikitext2,s2,by_context_bin,1-2,1,24,150,15,0.625,21,0.14
wikitext2,s2,by_context_bin,1-2,2,24,150,18,0.75,31,0.20666666666666667
wikitext2,s2,by_context_bin,1-2,3,24,150,18,0.75,38,0.25333333333333335
wikitext2,s2,by_context_bin,1-2,4,24,150,18,0.75,43,0.2866666666666667
wikitext2,s2,by_context_bin,11-20,1,403,2592,220,0.5459057071960298,449,0.1732253086419753
wikitext2,s2,by_context_bin,11-20,2,403,2592,260,0.6451612903225806,610,0.2353395061728395
wikitext2,s2,by_context_bin,11-20,3,403,2592,288,0.7146401985111662,722,0.2785493827160494
wikitext2,s2,by_context_bin,11-20,4,403,2592,292,0.7245657568238213,788,0.30401234567901236
wikitext2,s2,by_context_bin,21-50,1,315,2053,193,0.6126984126984127,375,0.1826595226497808
wikitext2,s2,by_context_bin,21-50,2,315,2053,218,0.692063492063492,554,0.26984900146127616
wikitext2,s2,by_context_bin,21-50,3,315,2053,227,0.7206349206349206,625,0.3044325377496347
wikitext2,s2,by_context_bin,21-50,4,315,2053,236,0.7492063492063492,673,0.3278129566488066
wikitext2,s2,by_context_bin,3-5,1,33,210,12,0.36363636363636365,42,0.2
wikitext2,s2,by_context_bin,3-5,2,33,210,16,0.48484848484848486,48,0.22857142857142856
wikitext2,s2,by_context_bin,3-5,3,33,210,19,0.5757575757575758,52,0.24761904761904763
wikitext2,s2,by_context_bin,3-5,4,33,210,19,0.5757575757575758,58,0.2761904761904762
wikitext2,s2,by_context_bin,51+,1,11,71,6,0.5454545454545454,23,0.323943661971831
wikitext2,s2,by_context_bin,51+,2,11,71,6,0.5454545454545454,25,0.352112676056338
wikitext2,s2,by_context_bin,51+,3,11,71,7,0.6363636363636364,25,0.352112676056338
wikitext2,s2,by_context_bin,51+,4,11,71,8,0.7272727272727273,25,0.352112676056338
wikitext2,s2,by_context_bin,6-10,1,116,672,60,0.5172413793103449,138,0.20535714285714285
wikitext2,s2,by_context_bin,6-10,2,116,672,72,0.6206896551724138,164,0.24404761904761904
wikitext2,s2,by_context_bin,6-10,3,116,672,75,0.646551724137931,183,0.27232142857142855
wikitext2,s2,by_context_bin,6-10,4,116,672,77,0.6637931034482759,199,0.2961309523809524
wikitext2,s3,by_edit_type,deletion+deletion,1,62,449,13,0.20967741935483872,64,0.14253897550111358
wikitext2,s3,by_edit_type,deletion+deletion,2,62,449,19,0.3064516129032258,85,0.18930957683741648
wikitext2,s3,by_edit_type,deletion+deletion,3,62,449,22,0.3548387096774194,95,0.21158129175946547
wikitext2,s3,by_edit_type,deletion+deletion,4,62,449,22,0.3548387096774194,99,0.22048997772828507
wikitext2,s3,by_edit_type,deletion+insertion,1,67,448,38,0.5671641791044776,81,0.18080357142857142
wikitext2,s3,by_edit_type,deletion+insertion,2,67,448,43,0.6417910447761194,111,0.24776785714285715
wikitext2,s3,by_edit_type,deletion+insertion,3,67,448,46,0.6865671641791045,121,0.2700892857142857
wikitext2,s3,by_edit_type,deletion+insertion,4,67,448,48,0.7164179104477612,130,0.29017857142857145
wikitext2,s3,by_edit_type,deletion+substitution,1,56,356,13,0.23214285714285715,43,0.12078651685393259
wikitext2,s3,by_edit_type,deletion+substitution,2,56,356,21,0.375,73,0.2050561797752809
wikitext2,s3,by_edit_type,deletion+substitution,3,56,356,24,0.42857142857142855,90,0.25280898876404495
wikitext2,s3,by_edit_type,deletion+substitution,4,56,356,27,0.48214285714285715,107,0.300561797752809
wikitext2,s3,by_edit_type,deletion+transposition,1,46,344,20,0.43478260869565216,76,0.22093023255813954
wikitext2,s3,by_edit_type,deletion+transposition,2,46,344,26,0.5652173913043478,107,0.311046511627907
wikitext2,s3,by_edit_type,deletion+transposition,3,46,344,28,0.6086956521739131,120,0.3488372093023256
wikitext2,s3,by_edit_type,deletion+transposition,4,46,344,28,0.6086956521739131,134,0.38953488372093026
wikitext2,s3,by_edit_type,insertion+deletion,1,41,283,25,0.6097560975609756,57,0.20141342756183744
wikitext2,s3,by_edit_type,insertion+deletion,2,41,283,29,0.7073170731707317,77,0.27208480565371024
wikitext2,s3,by_edit_type,insertion+deletion,3,41,283,31,0.7560975609756098,86,0.303886925795053
wikitext2,s3,by_edit_type,insertion+deletion,4,41,283,31,0.7560975609756098,93,0.3286219081272085
wikitext2,s3,by_edit_type,insertion+insertion,1,73,429,60,0.821917808219178,75,0.17482517482517482
wikitext2,s3,by_edit_type,insertion+insertion,2,73,429,64,0.8767123287671232,118,0.27505827505827507
wikitext2,s3,by_edit_type,insertion+insertion,3,73,429,66,0.9041095890410958,131,0.30536130536130535
wikitext2,s3,by_edit_type,insertion+insertion,4,73,429,66,0.9041095890410958,144,0.3356643356643357
wikitext2,s3,by_edit_type,insertion+substitution,1,53,326,40,0.7547169811320755,53,0.16257668711656442
wikitext2,s3,by_edit_type,insertion+substitution,2,53,326,47,0.8867924528301887,68,0.2085889570552147
wikitext2,s3,by_edit_type,insertion+substitution,3,53,326,48,0.9056603773584906,82,0.25153374233128833
wikitext2,s3,by_edit_type,insertion+substitution,4,53,326,48,0.9056603773584906,91,0.2791411042944785
wikitext2,s3,by_edit_type,insertion+transposition,1,36,239,29,0.8055555555555556,36,0.1506276150627615
wikitext2,s3,by_edit_type,insertion+transposition,2,36,239,32,0.8888888888888888,63,0.26359832635983266
wikitext2,s3,by_edit_type,insertion+transposition,3,36,239,34,0.9444444444444444,67,0.2803347280334728
wikitext2,s3,by_edit_type,insertion+transposition,4,36,239,34,0.9444444444444444,74,0.30962343096234307
wikitext2,s3,by_edit_type,substitution+deletion,1,49,318,16,0.32653061224489793,53,0.16666666666666666
wikitext2,s3,by_edit_type,substitution+deletion,2,49,318,21,0.42857142857142855,67,0.21069182389937108
wikitext2,s3,by_edit_type,substitution+deletion,3,49,318,25,0.5102040816326531,84,0.2641509433962264
wikitext2,s3,by_edit_type,substitution+deletion,4,49,318,26,0.5306122448979592,92,0.2893081761006289
wikitext2,s3,by_edit_type,substitution+insertion,1,71,435,55,0.7746478873239436,79,0.18160919540229886
wikitext2,s3,by_edit_type,substitution+insertion,2,71,435,58,0.8169014084507042,100,0.22988505747126436
wikitext2,s3,by_edit_type,substitution+insertion,3,71,435,62,0.8732394366197183,125,0.28735632183908044
wikitext2,s3,by_edit_type,substitution+insertion,4,71,435,63,0.8873239436619719,129,0.296551724137931
wikitext2,s3,by_edit_type,substitution+substitution,1,61,371,37,0.6065573770491803,62,0.16711590296495957
wikitext2,s3,by_edit_type,substitution+substitution,2,61,371,41,0.6721311475409836,95,0.2560646900269542
wikitext2,s3,by_edit_type,substitution+substitution,3,61,371,42,0.6885245901639344,120,0.32345013477088946
wikitext2,s3,by_edit_type,substitution+substitution,4,61,371,43,0.7049180327868853,128,0.3450134770889488
wikitext2,s3,by_edit_type,substitution+transposition,1,81,503,45,0.5555555555555556,128,0.2544731610337972
wikitext2,s3,by_edit_type,substitution+transposition,2,81,503,54,0.6666666666666666,167,0.3320079522862823
wikitext2,s3,by_edit_type,substitution+transposition,3,81,503,57,0.7037037037037037,178,0.3538767395626243
wikitext2,s3,by_edit_type,substitution+transposition,4,81,503,58,0.7160493827160493,187,0.3717693836978131
wikitext2,s3,by_edit_type,transposition+deletion,1,36,224,11,0.3055555555555556,37,0.16517857142857142
wikitext2,s3,by_edit_type,transposition+deletion,2,36,224,13,0.3611111111111111,49,0.21875
wikitext2,s3,by_edit_type,transposition+deletion,3,36,224,14,0.3888888888888889,54,0.24107142857142858
wikitext2,s3,by_edit_type,transposition+deletion,4,36,224,15,0.4166666666666667,62,0.2767857142857143
wikitext2,s3,by_edit_type,transposition+insertion,1,61,335,50,0.819672131147541,54,0.16119402985074627
wikitext2,s3,by_edit_type,transposition+insertion,2,61,335,52,0.8524590163934426,70,0.208955223880597
wikitext2,s3,by_edit_type,transposition+insertion,3,61,335,54,0.8852459016393442,78,0.23283582089552238
wikitext2,s3,by_edit_type,transposition+insertion,4,61,335,55,0.9016393442622951,90,0.26865671641791045
wikitext2,s3,by_edit_type,transposition+substitution,1,65,376,36,0.5538461538461539,62,0.16489361702127658
wikitext2,s3,by_edit_type,transposition+substitution,2,65,376,41,0.6307692307692307,93,0.2473404255319149
wikitext2,s3,by_edit_type,transposition+substitution,3,65,376,46,0.7076923076923077,109,0.2898936170212766
wikitext2,s3,by_edit_type,transposition+substitution,4,65,376,47,0.7230769230769231,124,0.32978723404255317
wikitext2,s3,by_edit_type,transposition+transposition,1,44,312,30,0.6818181818181818,83,0.266025641025641
wikitext2,s3,by_edit_type,transposition+transposition,2,44,312,34,0.7727272727272727,107,0.34294871794871795
wikitext2,s3,by_edit_type,transposition+transposition,3,44,312,37,0.8409090909090909,119,0.3814102564102564
wikitext2,s3,by_edit_type,transposition+transposition,4,44,312,37,0.8409090909090909,122,0.391025641025641
wikitext2,s3,by_edit_operation,deletion,1,357,2422,136,0.38095238095238093,411,0.16969446738232866
wikitext2,s3,by_edit_operation,deletion,2,357,2422,172,0.48179271708683474,569,0.23492981007431873
wikitext2,s3,by_edit_operation,deletion,3,357,2422,190,0.5322128851540616,650,0.26837324525185796
wikitext2,s3,by_edit_operation,deletion,4,357,2422,197,0.5518207282913166,717,0.29603633360858794
wikitext2,s3,by_edit_operation,insertion,1,402,2495,297,0.7388059701492538,435,0.1743486973947896
wikitext2,s3,by_edit_operation,insertion,2,402,2495,325,0.8084577114427861,607,0.2432865731462926
wikitext2,s3,by_edit_operation,insertion,3,402,2495,341,0.8482587064676617,690,0.27655310621242485
wikitext2,s3,by_edit_operation,insertion,4,402,2495,345,0.8582089552238806,751,0.301002004008016
wikitext2,s3,by_edit_operation,substitution,1,436,2685,242,0.555045871559633,480,0.1787709497206704
wikitext2,s3,by_edit_operation,substitution,2,436,2685,283,0.6490825688073395,663,0.24692737430167597
wikitext2,s3,by_edit_operation,substitution,3,436,2685,304,0.6972477064220184,788,0.29348230912476725
wikitext2,s3,by_edit_operation,substitution,4,436,2685,312,0.7155963302752294,858,0.3195530726256983
wikitext2,s3,by_edit_operation,transposition,1,369,2333,221,0.5989159891598916,476,0.204029147021003
wikitext2,s3,by_edit_operation,transposition,2,369,2333,252,0.6829268292682927,656,0.28118302614659235
wikitext2,s3,by_edit_operation,transposition,3,369,2333,270,0.7317073170731707,725,0.31075867981140165
wikitext2,s3,by_edit_operation,transposition,4,369,2333,274,0.7425474254742548,793,0.3399057008144021
wikitext2,s3,by_context_bin,1-2,1,24,150,16,0.6666666666666666,20,0.13333333333333333
wikitext2,s3,by_context_bin,1-2,2,24,150,17,0.7083333333333334,33,0.22
wikitext2,s3,by_context_bin,1-2,3,24,150,18,0.75,39,0.26
wikitext2,s3,by_context_bin,1-2,4,24,150,18,0.75,44,0.29333333333333333
wikitext2,s3,by_context_bin,11-20,1,403,2592,231,0.5732009925558312,444,0.1712962962962963
wikitext2,s3,by_context_bin,11-20,2,403,2592,271,0.6724565756823822,618,0.23842592592592593
wikitext2,s3,by_context_bin,11-20,3,403,2592,287,0.7121588089330024,723,0.2789351851851852
wikitext2,s3,by_context_bin,11-20,4,403,2592,291,0.7220843672456576,789,0.30439814814814814
wikitext2,s3,by_context_bin,21-50,1,315,2053,192,0.6095238095238096,374,0.1821724305893814
wikitext2,s3,by_context_bin,21-50,2,315,2053,215,0.6825396825396826,560,0.2727715538236727
wikitext2,s3,by_context_bin,21-50,3,315,2053,230,0.7301587301587301,634,0.3088163662932294
wikitext2,s3,by_context_bin,21-50,4,315,2053,236,0.7492063492063492,684,0.33317096931320017
wikitext2,s3,by_context_bin,3-5,1,33,210,13,0.3939393939393939,42,0.2
wikitext2,s3,by_context_bin,3-5,2,33,210,16,0.48484848484848486,48,0.22857142857142856
wikitext2,s3,by_context_bin,3-5,3,33,210,19,0.5757575757575758,52,0.24761904761904763
wikitext2,s3,by_context_bin,3-5,4,33,210,19,0.5757575757575758,58,0.2761904761904762
wikitext2,s3,by_context_bin,51+,1,11,71,6,0.5454545454545454,23,0.323943661971831
wikitext2,s3,by_context_bin,51+,2,11,71,6,0.5454545454545454,25,0.352112676056338
wikitext2,s3,by_context_bin,51+,3,11,71,7,0.6363636363636364,25,0.352112676056338
wikitext2,s3,by_context_bin,51+,4,11,71,7,0.6363636363636364,25,0.352112676056338
wikitext2,s3,by_context_bin,6-10,1,116,672,60,0.5172413793103449,140,0.20833333333333334
wikitext2,s3,by_context_bin,6-10,2,116,672,70,0.603448275862069,166,0.24702380952380953
wikitext2,s3,by_context_bin,6-10,3,116,672,75,0.646551724137931,186,0.2767857142857143
wikitext2,s3,by_context_bin,6-10,4,116,672,77,0.6637931034482759,206,0.30654761904761907
