dataset,strategy,breakdown,group,top_k,total_examples,total_characters,top_k_correct_words,top_k_accuracy,saved_keystrokes,saved_keystroke_ratio
mobile_sms,s2,by_context_bin,11-20,3,29,153,22,0.7586206896551724,46,0.3006535947712418
mobile_sms,s2,by_context_bin,11-20,4,29,153,23,0.7931034482758621,55,0.35947712418300654
mobile_sms,s2,by_context_bin,21-50,1,11,56,11,1.0,16,0.2857142857142857
mobile_sms,s2,by_context_bin,21-50,2,11,56,11,1.0,22,0.39285714285714285
mobile_sms,s2,by_context_bin,21-50,3,11,56,11,1.0,27,0.48214285714285715
mobile_sms,s2,by_context_bin,21-50,4,11,56,11,1.0,30,0.5357142857142857
mobile_sms,s2,by_context_bin,3-5,1,17,74,14,0.8235294117647058,8,0.10810810810810811
mobile_sms,s2,by_context_bin,3-5,2,17,74,16,0.9411764705882353,19,0.25675675675675674
mobile_sms,s2,by_context_bin,3-5,3,17,74,16,0.9411764705882353,23,0.3108108108108108
mobile_sms,s2,by_context_bin,3-5,4,17,74,16,0.9411764705882353,26,0.35135135135135137
mobile_sms,s2,by_context_bin,6-10,1,33,175,28,0.8484848484848485,48,0.2742857142857143
mobile_sms,s2,by_context_bin,6-10,2,33,175,30,0.9090909090909091,61,0.3485714285714286
mobile_sms,s2,by_context_bin,6-10,3,33,175,30,0.9090909090909091,67,0.38285714285714284
mobile_sms,s2,by_context_bin,6-10,4,33,175,30,0.9090909090909091,78,0.44571428571428573
mobile_sms,s3,by_edit_type,deletion+deletion,1,4,28,2,0.5,8,0.2857142857142857
mobile_sms,s3,by_edit_type,deletion+deletion,2,4,28,2,0.5,9,0.32142857142857145
mobile_sms,s3,by_edit_type,deletion+deletion,3,4,28,2,0.5,9,0.32142857142857145
mobile_sms,s3,by_edit_type,deletion+deletion,4,4,28,2,0.5,9,0.32142857142857145
mobile_sms,s3,by_edit_type,deletion+insertion,1,3,11,1,0.3333333333333333,1,0.09090909090909091
mobile_sms,s3,by_edit_type,deletion+insertion,2,3,11,2,0.6666666666666666,2,0.18181818181818182
mobile_sms,s3,by_edit_type,deletion+insertion,3,3,11,3,1.0,3,0.2727272727272727
mobile_sms,s3,by_edit_type,deletion+insertion,4,3,11,3,1.0,3,0.2727272727272727
mobile_sms,s3,by_edit_type,deletion+substitution,1,4,23,1,0.25,5,0.21739130434782608
mobile_sms,s3,by_edit_type,deletion+substitution,2,4,23,1,0.25,5,0.21739130434782608
mobile_sms,s3,by_edit_type,deletion+substitution,3,4,23,2,0.5,6,0.2608695652173913
mobile_sms,s3,by_edit_type,deletion+substitution,4,4,23,2,0.5,8,0.34782608695652173
mobile_sms,s3,by_edit_type,deletion+transposition,1,2,13,2,1.0,5,0.38461538461538464
mobile_sms,s3,by_edit_type,deletion+transposition,2,2,13,2,1.0,6,0.46153846153846156
mobile_sms,s3,by_edit_type,deletion+transposition,3,2,13,2,1.0,7,0.5384615384615384
mobile_sms,s3,by_edit_type,deletion+transposition,4,2,13,2,1.0,8,0.6153846153846154
mobile_sms,s3,by_edit_type,insertion+deletion,1,1,7,1,1.0,4,0.5714285714285714
mobile_sms,s3,by_edit_type,insertion+deletion,2,1,7,1,1.0,4,0.5714285714285714
mobile_sms,s3,by_edit_type,insertion+deletion,3,1,7,1,1.0,4,0.5714285714285714
mobile_sms,s3,by_edit_type,insertion+deletion,4,1,7,1,1.0,6,0.8571428571428571
mobile_sms,s3,by_edit_type,insertion+insertion,1,16,75,14,0.875,11,0.14666666666666667
mobile_sms,s3,by_edit_type,insertion+insertion,2,16,75,16,1.0,20,0.26666666666666666
mobile_sms,s3,by_edit_type,insertion+insertion,3,16,75,16,1.0,24,0.32
mobile_sms,s3,by_edit_type,insertion+insertion,4,16,75,16,1.0,27,0.36
mobile_sms,s3,by_edit_type,insertion+substitution,1,4,13,4,1.0,2,0.15384615384615385
mobile_sms,s3,by_edit_type,insertion+substitution,2,4,13,4,1.0,3,0.23076923076923078
mobile_sms,s3,by_edit_type,insertion+substitution,3,4,13,4,1.0,4,0.3076923076923077
mobile_sms,s3,by_edit_type,insertion+substitution,4,4,13,4,1.0,5,0.38461538461538464
mobile_sms,s3,by_edit_type,insertion+transposition,1,4,28,3,0.75,5,0.17857142857142858
mobile_sms,s3,by_edit_type,insertion+transposition,2,4,28,4,1.0,5,0.17857142857142858
mobile_sms,s3,by_edit_type,insertion+transposition,3,4,28,4,1.0,6,0.21428571428571427
mobile_sms,s3,by_edit_type,insertion+transposition,4,4,28,4,1.0,6,0.21428571428571427
mobile_sms,s3,by_edit_type,substitution+deletion,1,5,36,2,0.4,11,0.3055555555555556
mobile_sms,s3,by_edit_type,substitution+deletion,2,5,36,3,0.6,17,0.4722222222222222
mobile_sms,s3,by_edit_type,substitution+deletion,3,5,36,3,0.6,17,0.4722222222222222
mobile_sms,s3,by_edit_type,substitution+deletion,4,5,36,4,0.8,21,0.5833333333333334
mobile_sms,s3,by_edit_type,substitution+insertion,1,15,70,14,0.9333333333333333,18,0.2571428571428571
mobile_sms,s3,by_edit_type,substitution+insertion,2,15,70,15,1.0,26,0.37142857142857144
mobile_sms,s3,by_edit_type,substitution+insertion,3,15,70,15,1.0,27,0.38571428571428573
mobile_sms,s3,by_edit_type,substitution+insertion,4,15,70,15,1.0,31,0.44285714285714284
mobile_sms,s3,by_edit_type,substitution+substitution,1,5,21,4,0.8,2,0.09523809523809523
mobile_sms,s3,by_edit_type,substitution+substitution,2,5,21,4,0.8,6,0.2857142857142857
mobile_sms,s3,by_edit_type,substitution+substitution,3,5,21,4,0.8,9,0.42857142857142855
mobile_sms,s3,by_edit_type,substitution+substitution,4,5,21,4,0.8,9,0.42857142857142855
mobile_sms,s3,by_edit_type,substitution+transposition,1,11,48,9,0.8181818181818182,9,0.1875
mobile_sms,s3,by_edit_type,substitution+transposition,2,11,48,10,0.9090909090909091,14,0.2916666666666667
mobile_sms,s3,by_edit_type,substitution+transposition,3,11,48,10,0.9090909090909091,15,0.3125
mobile_sms,s3,by_edit_type,substitution+transposition,4,11,48,10,0.9090909090909091,18,0.375
mobile_sms,s3,by_edit_type,transposition+deletion,1,6,34,3,0.5,7,0.20588235294117646
mobile_sms,s3,by_edit_type,transposition+deletion,2,6,34,3,0.5,7,0.20588235294117646
mobile_sms,s3,by_edit_type,transposition+deletion,3,6,34,3,0.5,10,0.29411764705882354
mobile_sms,s3,by_edit_type,transposition+deletion,4,6,34,3,0.5,10,0.29411764705882354
mobile_sms,s3,by_edit_type,transposition+insertion,1,6,26,6,1.0,2,0.07692307692307693
mobile_sms,s3,by_edit_type,transposition+insertion,2,6,26,6,1.0,3,0.11538461538461539
mobile_sms,s3,by_edit_type,transposition+insertion,3,6,26,6,1.0,5,0.19230769230769232
mobile_sms,s3,by_edit_type,transposition+insertion,4,6,26,6,1.0,8,0.3076923076923077
mobile_sms,s3,by_edit_type,transposition+substitution,1,9,49,6,0.6666666666666666,17,0.3469387755102041
mobile_sms,s3,by_edit_type,transposition+substitution,2,9,49,6,0.6666666666666666,18,0.3673469387755102
mobile_sms,s3,by_edit_type,transposition+substitution,3,9,49,6,0.6666666666666666,19,0.3877551020408163
mobile_sms,s3,by_edit_type,transposition+substitution,4,9,49,7,0.7777777777777778,20,0.40816326530612246
mobile_sms,s3,by_edit_type,transposition+transposition,1,3,12,2,0.6666666666666666,0,0.0
mobile_sms,s3,by_edit_type,transposition+transposition,2,3,12,2,0.6666666666666666,3,0.25
mobile_sms,s3,by_edit_type,transposition+transposition,3,3,12,2,0.6666666666666666,3,0.25
mobile_sms,s3,by_edit_type,transposition+transposition,4,3,12,2,0.6666666666666666,3,0.25
mobile_sms,s3,by_edit_operation,deletion,1,25,152,12,0.48,41,0.26973684210526316
mobile_sms,s3,by_edit_operation,deletion,2,25,152,14,0.56,50,0.32894736842105265
mobile_sms,s3,by_edit_operation,deletion,3,25,152,16,0.64,56,0.3684210526315789
mobile_sms,s3,by_edit_operation,deletion,4,25,152,17,0.68,65,0.4276315789473684
mobile_sms,s3,by_edit_operation,insertion,1,49,230,43,0.8775510204081632,43,0.18695652173913044
mobile_sms,s3,by_edit_operation,insertion,2,49,230,48,0.9795918367346939,63,0.27391304347826084
mobile_sms,s3,by_edit_operation,insertion,3,49,230,49,1.0,73,0.3173913043478261
mobile_sms,s3,by_edit_operation,insertion,4,49,230,49,1.0,86,0.3739130434782609
mobile_sms,s3,by_edit_operation,substitution,1,53,260,40,0.7547169811320755,64,0.24615384615384617
mobile_sms,s3,by_edit_operation,substitution,2,53,260,43,0.8113207547169812,89,0.3423076923076923
mobile_sms,s3,by_edit_operation,substitution,3,53,260,44,0.8301886792452831,97,0.3730769230769231
mobile_sms,s3,by_edit_operation,substitution,4,53,260,46,0.8679245283018868,112,0.4307692307692308
mobile_sms,s3,by_edit_operation,transposition,1,41,210,31,0.7560975609756098,45,0.21428571428571427
mobile_sms,s3,by_edit_operation,transposition,2,41,210,33,0.8048780487804879,56,0.26666666666666666
mobile_sms,s3,by_edit_operation,transposition,3,41,210,33,0.8048780487804879,65,0.30952380952380953
mobile_sms,s3,by_edit_operation,transposition,4,41,210,34,0.8292682926829268,73,0.3476190476190476
mobile_sms,s3,by_context_bin,1-2,1,8,36,2,0.25,0,0.0
mobile_sms,s3,by_context_bin,1-2,2,8,36,4,0.5,3,0.08333333333333333
mobile_sms,s3,by_context_bin,1-2,3,8,36,4,0.5,3,0.08333333333333333
mobile_sms,s3,by_context_bin,1-2,4,8,36,5,0.625,3,0.08333333333333333
mobile_sms,s3,by_context_bin,11-20,1,29,153,18,0.6206896551724138,35,0.22875816993464052
mobile_sms,s3,by_context_bin,11-20,2,29,153,20,0.6896551724137931,42,0.27450980392156865
mobile_sms,s3,by_context_bin,11-20,3,29,153,22,0.7586206896551724,47,0.30718954248366015
mobile_sms,s3,by_context_bin,11-20,4,29,153,23,0.7931034482758621,55,0.35947712418300654
mobile_sms,s3,by_context_bin,21-50,1,11,56,11,1.0,16,0.2857142857142857
mobile_sms,s3,by_context_bin,21-50,2,11,56,11,1.0,22,0.39285714285714285
mobile_sms,s3,by_context_bin,21-50,3,11,56,11,1.0,27,0.48214285714285715
mobile_sms,s3,by_context_bin,21-50,4,11,56,11,1.0,30,0.5357142857142857
mobile_sms,s3,by_context_bin,3-5,1,17,74,14,0.8235294117647058,8,0.10810810810810811
mobile_sms,s3,by_context_bin,3-5,2,17,74,16,0.9411764705882353,20,0.2702702702702703
mobile_sms,s3,by_context_bin,3-5,3,17,74,16,0.9411764705882353,24,0.32432432432432434
mobile_sms,s3,by_context_bin,3-5,4,17,74,16,0.9411764705882353,26,0.35135135135135137
mobile_sms,s3,by_context_bin,6-10,1,33,175,29,0.8787878787878788,48,0.2742857142857143
mobile_sms,s3,by_context_bin,6-10,2,33,175,30,0.9090909090909091,61,0.3485714285714286
mobile_sms,s3,by_context_bin,6-10,3,33,175,30,0.9090909090909091,67,0.38285714285714284
mobile_sms,s3,by_context_bin,6-10,4,33,175,30,0.9090909090909091,78,0.44571428571428573
